Country Name,Country Code,Indicator Name,Indicator Code,Year,gdp
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2008,1052584601611.46
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2008,430294287388.311
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2008,48852482960.0779
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2008,1611634331.64869
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2008,518625897172.99
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2008,7132787396.66547
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2008,8369637065.40255
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2008,91631278239.3237
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2008,54409138498.3548
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2008,25710877659.5745
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2008,10526000000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2008,19112739664.4697
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2008,60763483146.0674
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2008,1368625150.0
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2008,6109928000.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2008,16674324634.2373
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2008,1695824571927.15
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2008,4607300000.0
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2008,14393099068.5859
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2008,1258332337.28382
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2008,10945070441.9283
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2008,1985240986.18508
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2008,1529583538570.5
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2008,554363487120.303
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2008,179638496278.574
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2008,4598206091384.0
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2008,24224903099.6283
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2008,26409781215.1844
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2008,19788515873.9704
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2008,11859013280.9951
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2008,243982437870.84
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2008,523134896.968654
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2008,1789333748.6799
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2008,30612932876.4403
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2008,68875542818.2652
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2008,60806300000.0
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2008,27839460963.8201
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2008,235718586901.129
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2008,3752365607148.09
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2008,999105339.267729
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2008,458190185.185185
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2008,353361056079.716
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2008,48288967303.4896
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2008,171000691877.714
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2008,5991570235211.15
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2008,7290184875668.88
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2008,14101956941388.0
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2008,3307274731062.51
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2008,23242586105849.3
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2008,61762635000.0
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2008,162818181818.182
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2008,14113093728352.1
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2008,1380188800.0
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2008,1635015380108.39
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2008,24194039255.8957
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2008,27066912635.2228
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2008,19137013228474.8
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2008,576894965021.314
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2008,283742493042.332
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2008,3523185919.55826
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2008,2918382891460.38
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2008,2413251995.84159
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2008,262868600.0
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2008,15508574820.3516
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2008,2890564338235.29
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2008,12795044472.7663
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2008,28526891010.4925
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2008,7009809997.49329
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2008,965781078.206954
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2008,864654795.287148
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2008,19749893536.3204
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2008,354460802548.704
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2008,825977888.888889
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2008,2499107510.64122
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2008,39136893345.1501
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2008,4621000000.0
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2008,1922598121.23066
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2008,46482186891482.4
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2008,219279678430.164
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2008,13789715132.502
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2008,421086650266.765
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2008,70481451449.4223
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2008,6548530572.35291
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2008,157998423131.739
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2008,16947333467462.9
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2008,18098098464795.9
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2008,1150019947728.75
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2008,519062838351.918
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2008,510228634992.255
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2008,629698302598.448
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2008,5827468750.0
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2008,1186952757636.11
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2008,275020023436.356
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2008,406070949553.87
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2008,131613661510.475
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2008,17658408759.0494
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2008,215840354626.533
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2008,2390729163615.06
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2008,13678606692.2655
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2008,21972004086.2336
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2008,5037908465114.48
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2008,133441612246.798
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2008,35895153327.8497
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2008,5139957784.91084
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2008,10351914093.1723
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2008,139125482.301627
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2008,738942555.555555
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2008,1002219052967.54
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2008,147395833333.333
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2008,3832672929453.84
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2008,5443915120.50795
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2008,29227350570.0166
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2008,850040500.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2008,87140405361.2292
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2008,1282215407.40741
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2008,4584233320999.9
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2008,571465171245.081
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2008,336094165812.671
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2008,5081432924.0144
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2008,40715240468.9375
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2008,3451889588377.23
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2008,16946313033280.4
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2008,1870722800.56166
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2008,11652985617227.7
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2008,47850551148.8365
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2008,55849686538.7432
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2008,35596016664.2304
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2008,20917444919.6394
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2008,92507257783.5697
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2008,6919241412.09365
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2008,6054806100.8468
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2008,9413002920.97008
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2008,2271646187.5
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2008,2647704729411.94
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2008,1109989038338.86
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2008,152788700.0
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2008,16610742666335.7
"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,2008,9909548410.82744
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2008,9750822511.47988
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2008,8977149553.24447
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2008,31862554101.9378
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2008,1235366170569.32
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2008,4545674527.61096
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2008,5623216448.86851
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2008,939000000.0
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2008,11494837053.4061
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2008,3978425880.65663
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2008,9990370016.30771
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2008,5320925102.29496
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2008,230813597937.526
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2008,16273823136997.2
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2008,8486721916.9128
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2008,5403363917.3096
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2008,208064753766.47
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2008,8496965842.2767
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2008,936228211513.11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2008,462554432624.114
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2008,12545438605.3959
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2008,39333572.3247894
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2008,133279679482.674
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2008,45511935294397.1
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2008,60905331599.4798
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2008,325405061388.486
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2008,170077814106.305
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2008,25155888600.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2008,120550599815.441
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2008,174195136252.934
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2008,196845300.0
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2008,11670678863.7458
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2008,533815789473.684
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2008,807316086607.209
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2008,93639316000.0
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2008,262007590449.685
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2008,18504130752.9922
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2008,6673500000.0
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2008,6554307186.85826
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2008,43196314798397.3
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2008,115270054945.055
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2008,213605065703.283
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2008,1660844408499.61
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2008,4860093843.14162
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2008,1515643037463.34
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2008,519796800000.0
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2008,54526580231.5568
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2008,13439023281.4707
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2008,192225881687.752
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2008,608293860.271816
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2008,2505458705.02354
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2008,17986886200.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2008,2752307016.25897
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2008,49259526052.7426
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2008,1064896855324.44
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2008,1065865093244.95
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2008,400834911393.61
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2008,188021168.8418
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2008,3532969034.60838
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2008,100324627215.468
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2008,55589849128.4605
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2008,513965650650.119
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2008,3294093485.20796
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2008,967199593.960157
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2008,10351932604.4154
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2008,5979854765188.56
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2008,3911571971985.61
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2008,3163416242.05877
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2008,291383081231.82
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2008,5161336170.46084
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2008,19271523178.8079
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2008,4398562896048.96
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2008,4391333475.80501
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2008,1228766298998.44
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2008,349484427.609428
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2008,1515643037463.34
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2008,1065865093244.95
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2008,27870257894.2347
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2008,44856586316.0458
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,2008,764335657318.479
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2008,30290219.7617849
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2008,27368386358.131
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2008,14239026629.639
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2008,179992405832.321
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2008,13158853077958.5
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2008,30366213119.2928
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2008,14718582000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2008,29549438883.8338
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2008,695428851.851852
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2008,315953388510.678
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2008,2029381425490.3
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2008,4250000000.0
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2008,99130304099.1274
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2008,607958616.143415
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2008,63433456720740.0
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2008,644132488.887141
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2008,5687488208.58356
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2008,26910851361.7555
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2008,287099991516.9
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2008,17910858637.9048
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2008,4415702800.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2009,2498932960.89385
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2009,12486943505.7381
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2009,75492385928.3332
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2009,12044212903.8168
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2009,3660530702.97305
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2009,1795819607113.11
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2009,253547358747.447
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2009,332976484577.619
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2009,8647936747.98704
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2009,678000000.0
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2009,1224253000.0
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2009,926448240318.068
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2009,400172297860.517
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2009,44291490420.5026
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2009,1739781488.7457
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2009,484552792442.345
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2009,7097198711.61023
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2009,8369175126.25316
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2009,102477791472.39
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2009,51884481410.3931
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2009,22938218085.1064
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2009,9981960000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2009,17613836209.9581
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2009,49209523809.5238
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2009,1336957250.0
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2009,5806378000.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2009,17339992165.2422
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2009,1667019780934.28
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2009,4434050000.0
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2009,10732366286.2643
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2009,1264758197.96593
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2009,10267133177.7334
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2009,1981732633.92013
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2009,1286223012130.48
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2009,541506500413.565
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2009,1924594200013.4724
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2009,172389498444.621
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2009,5109953609257.25
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2009,24277493862.0625
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2009,26017925551.8426
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2009,18648373312.3884
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2009,9593537550.75063
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2009,233821670544.258
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2009,524157261.014644
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2009,1711817181.52969
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2009,30562361123.0307
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2009,58049437076.4319
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2009,62080000000.0
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2009,1924594200013.4724
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2009,1924594200013.4724
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2009,25942622950.8197
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2009,206179982164.402
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2009,3418005001389.27
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2009,1049110684.72493
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2009,489074333.333333
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2009,321241396034.248
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2009,48376555305.6902
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2009,137211039898.193
